GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene-KPHS_29280,620.7454093109227,0.5799317749496309,0.15911615060313747,3.6447071698967792,2.676964254577169e-4,5.274896952033282e-4
gene-KPHS_29290,2410.086573465718,0.9738321158848146,0.09984411846571767,9.753525103425979,1.7817162101591995e-22,8.459099293890658e-22
gene-KPHS_29300,4392.723278686031,0.6030460898850707,0.08636673338707644,6.982388545163015,2.9020318064489288e-12,9.374036335968966e-12
gene-KPHS_29310,513.2661917430771,-0.6288809061036369,0.1614142568622177,-3.8960679083040732,9.776698726440284e-5,2.0099659989171646e-4
gene-KPHS_29320,605.9379008977247,3.7028031793230074,0.18004579908462398,20.565896000620594,5.546591348417405e-94,7.89290124794548e-93
gene-KPHS_29330,697.9002812951919,1.3673639524104493,0.16875886559906678,8.102471817148851,5.385362082382183e-16,2.056685186485278e-15
gene-KPHS_29340,229.5275746334238,1.3506709993111221,0.23981931385636432,5.632035959039077,1.7809453695543066e-8,4.728319343775079e-8
gene-KPHS_29350,1946.793568569403,0.3212495422244226,0.13185500380065734,2.4363849149790178,0.014834889197251792,0.023805497341969607
gene-KPHS_29360,134.03590024907254,-1.2825160082001716,0.29213065371373337,-4.390213734492044,1.1323930125324834e-5,2.5018998814228076e-5
gene-KPHS_29370,5185.8325821812105,-0.5462263086819817,0.07847020503273588,-6.960938976189871,3.380121763168718e-12,1.084510839608074e-11
gene-KPHS_29380,832.5664086783737,1.1248407895182326,0.14581599371692985,7.714111194838251,1.2182822599997327e-14,4.392550359546775e-14
gene-KPHS_29390,570.0037610917161,-1.4126336621504052,0.17448296630445986,-8.096112142462458,5.674351749896454e-16,2.1641713650767873e-15
gene-KPHS_29400,5028.706991039797,-0.593884474805854,0.15425801999926805,-3.8499422902528635,1.1814565863775256e-4,2.415085757053774e-4
gene-KPHS_29410,276.4845207708292,-0.6315580880548332,0.18934450837614542,-3.3354972556172644,8.514699427346247e-4,0.0015925179117943127
gene-KPHS_29420,472.28409891308706,-0.439546089177991,0.16815736200717726,-2.6138973871345006,0.008951591681169734,0.01486751627601686
gene-KPHS_29430,197.44038878657494,-0.6931168857297413,0.21672894234229576,-3.198081798577005,0.00138345032166514,0.0025411215508345294
gene-KPHS_29440,973.146420143989,-0.5540852617135006,0.11935043973459245,-4.642507082048939,3.442068367683495e-6,7.89982904058507e-6
gene-KPHS_29450,224.10985689427545,-0.9556280165247011,0.2155717158567294,-4.432993506253013,9.293366617043744e-6,2.066792885774161e-5
gene-KPHS_29460,673.7401155173508,-1.3720815765346415,0.15800986582634582,-8.68351839525369,3.8371083712561676e-18,1.57998579992901e-17
gene-KPHS_29470,473.5438289602829,-1.0343177400863266,0.14294005049737266,-7.2360247284601185,4.620271178311318e-13,1.556358953257451e-12
gene-KPHS_29480,928.5428468859516,-0.5935683460818483,0.13535776067937627,-4.385181485735727,1.1588911690397836e-5,2.557491468776762e-5
gene-KPHS_29490,336.8965196296076,-0.49653465952556086,0.19040507928079223,-2.6077805350629135,0.009113136165672888,0.015122694880301352
gene-KPHS_29500,79.5479265551145,0.9403296966729779,0.310614142822502,3.0273241524946335,0.0024672922113393573,0.004413293017478314
gene-KPHS_29510,4809.285117420913,-0.6687613089836801,0.10136861596213763,-6.597321100186179,4.1865339523644604e-11,1.2667741110475488e-10
gene-KPHS_29520,2996.0582916964145,0.6352950007416922,0.12819346698213147,4.9557517687718375,7.205115621723881e-7,1.7398975039417363e-6
gene-KPHS_29530,553.1052725271645,-0.43407463304399113,0.13968793762355405,-3.1074596735315954,0.0018870272865938935,0.0034179667482009935
gene-KPHS_29540,5202.246542035362,0.1914095014947445,0.08369023634340039,2.287118663512277,0.022188897801819242,0.03485612298370072
gene-KPHS_29550,1093.5820142379616,-0.21293797641350337,0.1188347341993567,-1.7918833062417545,0.07315166060189635,0.1053149064095523
gene-KPHS_29560,1286.1148628084147,1.2270418007585282,0.17928788342335822,6.8439750491173745,7.702534284891078e-12,2.415986163676218e-11
gene-KPHS_29570,2646.3848716884377,0.2600189246582564,0.10220656944460885,2.544052951500093,0.010957447243730866,0.01799592193963238
gene-KPHS_29580,28583.365545965135,0.6287310131178148,0.09299807476179339,6.760688484447183,1.3733753184802555e-11,4.249689664731357e-11
gene-KPHS_29590,228.91472418876566,-1.1774611640622437,0.20800928188678705,-5.660618379054349,1.508285013474342e-8,4.015563996912209e-8
gene-KPHS_29600,86.61971159941994,0.5608622322483019,0.3186815029164714,1.759945987186171,0.07841696502990789,0.11213586927545374
gene-KPHS_29610,7476.518367911082,0.8826890499550892,0.11091134538452811,7.958509987367103,1.74123344661401e-15,6.519686877732823e-15
gene-KPHS_29620,156.65819116065782,0.7728709594217283,0.23806598302475737,3.2464569259412195,0.0011685112902173162,0.00215875597227145
gene-KPHS_29630,806.3888794885274,0.9262239835260707,0.12561218938993365,7.373679163021553,1.6598236619733557e-13,5.691390573313657e-13
gene-KPHS_29640,31.353853679743143,0.7997902145208953,0.5353770002986131,1.4938822812238897,0.13520639041266636,0.1835583445999775
gene-KPHS_29650,586.4948677169103,0.709827397359841,0.14858402326725725,4.777279425817394,1.7768278592042375e-6,4.169661452098252e-6
gene-KPHS_29660,9036.43204602389,4.105698216554268,0.0875351654210189,46.90341529380842,0,0
gene-KPHS_29670,4479.278725718099,1.1481601829681916,0.08646442515354878,13.278989375447983,3.0650289591590854e-40,2.1991582781966438e-39
gene-KPHS_29680,246.6549270545942,1.5105151061152704,0.22299181312758992,6.7738590261652085,1.2539186112117341e-11,3.8926407941348587e-11
gene-KPHS_29690,448.2187727052646,0.461176046093312,0.16570995826124044,2.783031574760713,0.005385356487239076,0.009255073723578531
gene-KPHS_29700,1268.595472223968,-1.3376350022524932,0.11913962740432031,-11.22745665229424,2.9896046163848414e-29,1.7298720260130029e-28
gene-KPHS_29710,4052.991947266347,-0.9192258616064375,0.10116893263594935,-9.086048826018748,1.0270363162136198e-19,4.476225098759436e-19
gene-KPHS_29720,1714.4980742604732,-0.3650942326041942,0.0991130321841287,-3.683614803812429,2.299496472782212e-4,4.5687468860401167e-4
gene-KPHS_29730,33750.436862127324,-0.440967179850518,0.08298770242223522,-5.313644877248318,1.0745393044080275e-7,2.721913330671702e-7
gene-KPHS_29740,579.2153182314804,-0.3750495186962384,0.16552869582281005,-2.265767375450778,0.02346562987122838,0.03671101538862112
gene-KPHS_29750,1645.6308118161633,-4.184537555311443,0.12358366292277558,-33.85995734667824,2.589870265491254e-251,8.7446207787763515e-250
gene-KPHS_29760,59256.49851085391,1.2029658024274803,0.07126035496067609,16.8812771574225,6.179339777917117e-64,6.496228997297482e-63
gene-KPHS_29770,2768.4525458204193,0.3074629753357486,0.09639312112307064,3.189677559492995,0.0014243161219044008,0.0026111704055353756
gene-KPHS_29780,1751.1135609521457,0.7335008853787419,0.09662595576589117,7.591137180116429,3.171100087410944e-14,1.1208198584814542e-13
gene-KPHS_29790,827.403644762812,1.9050253970397169,0.14820519953603756,12.853971405885062,8.170544023497476e-38,5.630122772494059e-37
gene-KPHS_29800,34433.1496893879,1.230647510305805,0.08827606486052425,13.94089680198389,3.574207075260608e-44,2.7874930179342242e-43
gene-KPHS_29810,3070.7030212311697,-0.42322465176950547,0.10330829592053391,-4.096715060473511,4.190541799001529e-5,8.90219876835094e-5
gene-KPHS_29820,503.09455173133597,0.8614865828754328,0.1761917318528539,4.88948359730581,1.011008462610158e-6,2.4200119163395778e-6
gene-KPHS_29830,209.11948937030624,1.0832300002488071,0.23097505496161921,4.689813800147405,2.734537722999673e-6,6.3444812166605184e-6
gene-KPHS_29840,2051.952829556823,-0.9034172286902126,0.10384295929932116,-8.69984094045477,3.3234968039201545e-18,1.3724368096763804e-17
gene-KPHS_t00390,55.36191906731416,-3.553596225902075,0.538375865276583,-6.600586049815709,4.0953559413856966e-11,1.2398387712844882e-10
gene-KPHS_29850,180.49694775143976,0.4137552312269193,0.21458879254696786,1.9281306647753245,0.05383887564174077,0.07949722410986254
gene-KPHS_29860,39.08345811287896,0.06017048423062853,0.5138474041950934,0.11709796281812779,0.9067824240668712,0.9258148548815085
